country_code,country,measure,sex,age,frequency,time_period,value,units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2017,19.125,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2018,19.1,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2019,18.625,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2020,19.1,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2021,18.625,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2022,18.175,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2023,17.0,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2010,19.75,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2011,19.15,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2012,17.675,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2013,18.5,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2014,20.875,Units
NLD,Netherlands,Inactivity rate,Female,From 15 to 24 years,Annual,2015,19.175,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2017,78.775,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2018,78.775,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2019,79.175,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2020,76.825,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2021,79.425,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2022,81.85,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2023,81.975,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2010,78.725,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2011,78.025,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2012,77.85,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2013,78.35,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2014,78.65,Units
IRL,Ireland,Labour force participation rate,Male,From 15 to 64 years,Annual,2015,78.975,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2011,7.969442,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2010,8.554916,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2023,4.681042,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2022,4.807214,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2021,6.003319,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2020,6.903163,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2019,5.254697,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2018,5.285124,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2017,5.711358,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2016,6.279876,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2015,6.711317,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2014,7.280406,Units
OECD,OECD,Unemployment rate,Male,15 years or over,Annual,2013,7.837436,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2016,83.75,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2017,84.375,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2018,84.55,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2019,84.75,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2020,83.725,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2021,84.575,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2022,85.575,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2023,85.425,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2010,85.525,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2011,84.85,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2012,84.5,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2013,84.025,Units
BEL,Belgium,Employment rate,Male,From 25 to 54 years,Annual,2014,83.225,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2011,59.925,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2012,59.75,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2013,59.15,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2014,58.95,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2015,58.95,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2016,58.625,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2017,58.875,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2018,59.425,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2019,59.425,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2020,59.025,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2021,60.4,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2022,61.125,Units
FIN,Finland,Labour force participation rate,Total,15 years or over,Annual,2023,61.1,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2017,58.175,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2018,59.1,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2019,59.125,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2020,58.45,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2021,58.7,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2022,59.525,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2023,59.5,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2010,54.325,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2011,54.65,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2012,55.25,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2013,56.325,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2014,56.3,Units
CZE,Czechia,Labour force participation rate,Female,From 15 to 74 years,Annual,2015,56.825,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2011,16.32528,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2010,19.67205,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2023,6.525,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2022,6.875,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2021,7.575,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2020,8.122109,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2019,6.313145,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2018,7.439988,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2017,8.737329,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2016,9.709826,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2015,9.892901,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2014,10.88093,Units
LVA,Latvia,Unemployment rate,Total,From 15 to 74 years,Annual,2013,11.94634,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2017,85.4,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2018,86.8,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2019,87.875,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2020,87.125,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2021,88.3,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2022,89.675,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2023,89.35,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2010,82.85,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2011,82.375,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2012,82.625,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2013,81.275,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2014,81.275,Units
SVN,Slovenia,Employment rate,Total,From 25 to 54 years,Annual,2015,82.25,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2017,18.65,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2018,19.675,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2019,18.8,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2020,16.7,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2021,18.175,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2022,19.225,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2023,20.275,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2010,17.05,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2011,17.875,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2012,17.95,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2013,18.25,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2014,17.45,Units
TUR,Türkiye,Employment rate,Female,From 55 to 64 years,Annual,2015,17.7,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2016,4.0,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2017,2.925,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2018,2.275,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2019,2.075,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2020,2.6,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2021,2.9,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2022,2.325,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2023,2.65,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2010,7.375,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2011,6.8,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2012,7.05,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2013,7.025,Units
CZE,Czechia,Unemployment rate,Total,From 15 to 64 years,Annual,2014,6.2,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2016,12.79437,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2015,12.73841,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2014,13.86584,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2013,13.20918,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2012,11.98643,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2011,9.657196,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2010,9.694571,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2023,8.775,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2022,9.375,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2021,10.65,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2020,10.36541,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2019,11.04598,Units
ITA,Italy,Unemployment rate,Female,From 15 to 74 years,Annual,2018,11.71975,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2022,66.925,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2023,67.525,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2010,63.275,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2011,63.7,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2012,63.925,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2013,64.3,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2014,64.725,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2015,64.825,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2016,64.95,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2017,65.575,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2018,65.875,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2019,66.275,Units
SWE,Sweden,Labour force participation rate,Total,15 years or over,Annual,2020,66.225,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2023,39.35,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2010,40.275,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2011,40.375,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2012,40.1,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2013,39.85,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2014,39.85,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2015,39.925,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2016,40.05,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2017,40.3,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2018,40.25,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2019,40.4,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2020,41.025,Units
FRA,France,Inactivity rate,Female,From 15 to 74 years,Annual,2021,40.5,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2016,77.77083,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2015,78.14747,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2014,78.85133,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2013,78.18951,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2012,78.76976,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2011,77.38555,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2010,77.8821,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2023,77.95265,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2022,77.51762,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2021,75.58788,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2019,77.27351,Units
MEX,Mexico,Labour force participation rate,Male,From 55 to 64 years,Annual,2018,77.7373,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2017,43.01511,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2018,46.84688,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2019,48.41041,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2020,47.22321,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2021,47.72947,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2022,48.03805,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2023,49.31829,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2010,40.10301,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2011,40.2856,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2012,38.89713,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2013,40.55545,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2014,40.85043,Units
JPN,Japan,Employment rate,Female,From 15 to 24 years,Annual,2015,40.68835,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2017,26.07083,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2016,28.09769,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2015,28.85864,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2014,30.167,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2013,31.34878,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2012,28.20933,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2011,21.50938,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2010,16.33638,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2023,14.32132,Units
GRC,Greece,Unemployment rate,Female,15 years or over,Annual,2022,16.41983,Units
