country_code,country,isced,gender,age,piaac_category_code,piaac_category,indicator,year,value
CAN,Canada,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2012,0.6
CAN,Canada,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,2.4
CAN,Canada,Below upper secondary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,3.0
CAN,Canada,Below upper secondary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,4.6
CAN,Canada,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,1.8
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,1.3
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,1.2
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,3.5
CAN,Canada,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,2.6
CAN,Canada,Tertiary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,1.4
CAN,Canada,Tertiary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,0.8
CAN,Canada,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,1.0
CAN,Canada,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,1.4
CAN,Canada,All ISCED levels,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,0.8
CAN,Canada,All ISCED levels,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,0.6
CAN,Canada,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,1.1
CAN,Canada,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,2.3
CAN,Canada,Below upper secondary education,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,3.9
CAN,Canada,Below upper secondary education,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,5.9
CAN,Canada,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,1.7
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,1.5
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,1.6
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,3.6
CAN,Canada,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,2.1
CAN,Canada,Tertiary education,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,1.3
CAN,Canada,Tertiary education,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,0.9
CAN,Canada,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,1.2
CAN,Canada,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by numeracy proficiency level ",2012,1.1
CAN,Canada,All ISCED levels,Total,25-64 years,L2,Level (2),"Employment rates, by numeracy proficiency level ",2012,1.0
CAN,Canada,All ISCED levels,Total,25-64 years,L3,Level (3),"Employment rates, by numeracy proficiency level ",2012,0.8
CAN,Canada,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by numeracy proficiency level ",2012,1.2
CAN,Canada,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,1.0
CAN,Canada,Below upper secondary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,1.4
CAN,Canada,Below upper secondary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,2.8
CAN,Canada,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,0.9
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,0.6
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,0.8
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,1.9
CAN,Canada,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,1.2
CAN,Canada,Tertiary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,0.7
CAN,Canada,Tertiary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,0.5
CAN,Canada,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,0.5
CAN,Canada,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by numeracy proficiency level ",2012,0.6
CAN,Canada,All ISCED levels,Total,25-64 years,L2,Level (2),"Share of unemployed, by numeracy proficiency level ",2012,0.5
CAN,Canada,All ISCED levels,Total,25-64 years,L3,Level (3),"Share of unemployed, by numeracy proficiency level ",2012,0.5
CAN,Canada,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by numeracy proficiency level ",2012,0.5
CAN,Canada,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,2.2
CAN,Canada,Below upper secondary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,3.6
CAN,Canada,Below upper secondary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,5.2
CAN,Canada,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,1.7
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,1.4
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,1.4
CAN,Canada,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,3.2
CAN,Canada,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,2.0
CAN,Canada,Tertiary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,1.1
CAN,Canada,Tertiary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,0.8
CAN,Canada,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,1.1
CAN,Canada,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by numeracy proficiency level ",2012,1.1
CAN,Canada,All ISCED levels,Total,25-64 years,L2,Level (2),"Inactivity rates, by numeracy proficiency level ",2012,0.9
CAN,Canada,All ISCED levels,Total,25-64 years,L3,Level (3),"Inactivity rates, by numeracy proficiency level ",2012,0.7
CAN,Canada,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by numeracy proficiency level ",2012,1.1
CZE,Czechia,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2012,7.0
CZE,Czechia,Below upper secondary education,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2012,5.8
CZE,Czechia,Below upper secondary education,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2012,10.0
CZE,Czechia,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2012,
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2012,4.1
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2012,1.8
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2012,1.9
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2012,5.3
CZE,Czechia,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2012,
CZE,Czechia,Tertiary education,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2012,4.3
CZE,Czechia,Tertiary education,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2012,3.4
CZE,Czechia,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2012,4.1
CZE,Czechia,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Employment rates, by literacy proficiency level ",2012,3.8
CZE,Czechia,All ISCED levels,Total,25-64 years,L2,Level (2),"Employment rates, by literacy proficiency level ",2012,1.6
CZE,Czechia,All ISCED levels,Total,25-64 years,L3,Level (3),"Employment rates, by literacy proficiency level ",2012,1.8
CZE,Czechia,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Employment rates, by literacy proficiency level ",2012,3.3
CZE,Czechia,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2012,5.6
CZE,Czechia,Below upper secondary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2012,3.7
CZE,Czechia,Below upper secondary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2012,5.1
CZE,Czechia,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2012,
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2012,0.9
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2012,1.0
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2012,1.0
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2012,2.4
CZE,Czechia,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2012,
CZE,Czechia,Tertiary education,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2012,1.8
CZE,Czechia,Tertiary education,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2012,1.6
CZE,Czechia,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2012,0.5
CZE,Czechia,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Share of unemployed, by literacy proficiency level ",2012,1.9
CZE,Czechia,All ISCED levels,Total,25-64 years,L2,Level (2),"Share of unemployed, by literacy proficiency level ",2012,0.8
CZE,Czechia,All ISCED levels,Total,25-64 years,L3,Level (3),"Share of unemployed, by literacy proficiency level ",2012,0.7
CZE,Czechia,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Share of unemployed, by literacy proficiency level ",2012,1.2
CZE,Czechia,Below upper secondary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,6.8
CZE,Czechia,Below upper secondary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,5.9
CZE,Czechia,Below upper secondary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,9.3
CZE,Czechia,Below upper secondary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,4.1
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,1.7
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,1.7
CZE,Czechia,Upper secondary education or post-secondary non-tertiary,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,4.6
CZE,Czechia,Tertiary education,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,
CZE,Czechia,Tertiary education,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,4.0
CZE,Czechia,Tertiary education,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,3.0
CZE,Czechia,Tertiary education,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,4.0
CZE,Czechia,All ISCED levels,Total,25-64 years,L0_1,Level (0/1),"Inactivity rates, by literacy proficiency level ",2012,3.8
CZE,Czechia,All ISCED levels,Total,25-64 years,L2,Level (2),"Inactivity rates, by literacy proficiency level ",2012,1.6
CZE,Czechia,All ISCED levels,Total,25-64 years,L3,Level (3),"Inactivity rates, by literacy proficiency level ",2012,1.6
CZE,Czechia,All ISCED levels,Total,25-64 years,L4_5,Level (4/5),"Inactivity rates, by literacy proficiency level ",2012,3.0
