CDID,Title,PreUnit,Unit,Release Date,Next release,Important Notes
YCDC,LFS: Part-time workers: % could not find full-time job: UK: Female: SA,,%,2024-09-10,2024-10-15,
YCDD,LFS: Part-time workers: Did not want full-time job: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCDE,LFS: Part-time workers: Did not want full-time job: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCDF,LFS: Part-time workers: Did not want full-time job: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCDG,LFS: Part-time workers: Ill or disabled: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCDH,LFS: Part-time workers: Ill or disabled: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCDI,LFS: Part-time workers: Ill or disabled: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCDJ,LFS: Part-time workers: Student or at school: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCDK,LFS: Part-time workers: Student or at school: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCDL,LFS: Part-time workers: Student or at school: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCDM,LFS: Usual weekly hrs of work: In employmt: Less than 6 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCDN,LFS: Usual weekly hrs of work: In employmt: Less than 6 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCDO,LFS: Usual weekly hrs of work: In employmt: Less than 6 hrs: UK: Female: 000s:SA,,,2024-09-10,2024-10-15,
YCDP,LFS: Usual weekly hrs of work: In employment: 6 to 15 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCDQ,LFS: Usual weekly hrs of work: In employment: 6 to 15 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCDR,LFS: Usual weekly hrs of work: In employment: 6 to 15 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCDS,LFS: Usual weekly hrs of work: In employment: 16 to 30 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCDT,LFS: Usual weekly hrs of work: In employment: 16 to 30 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCDU,LFS: Usual weekly hrs of work: In employment: 16 to 30 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCDV,LFS: Usual weekly hrs of work: In employment: 31 to 45 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCDW,LFS: Usual weekly hrs of work: In employment: 31 to 45 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCDX,LFS: Usual weekly hrs of work: In employment: 31 to 45 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCDY,LFS: Usual weekly hrs of work: In employment: Over 45 hrs: UK: All: 000's: SA,,,2024-09-10,2024-10-15,
YCDZ,LFS: Usual weekly hrs of work: In employment: Over 45 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCEA,LFS: Usual weekly hrs of work: In employment: Over 45 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCEB,LFS: Usual weekly hrs of work: Employees: Less than 6 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCEC,LFS: Usual weekly hrs of work: Employees: Less than 6 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCED,LFS: Usual weekly hrs of work: Employees: Less than 6 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCEE,LFS: Usual weekly hrs of work: Employees: 6 to 15 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCEF,LFS: Usual weekly hrs of work: Employees: 6 to 15 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCEG,LFS: Usual weekly hrs of work: Employees: 6 to 15 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCEH,LFS: Usual weekly hrs of work: Employees: 16 up to 30 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCEI,LFS: Usual weekly hrs of work: Employees: 16 up to 30 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCEJ,LFS: Usual weekly hrs of work: Employees: 16 up to 30 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCEK,LFS: Usual weekly hrs of work: Employees: 31 up to 45 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCEL,LFS: Usual weekly hrs of work: Employees: 31 up to 45 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCEM,LFS: Usual weekly hrs of work: Employees: 31 up to 45 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCEN,LFS: Usual weekly hrs of work: Employees: Over 45 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCEO,LFS: Usual weekly hrs of work: Employees: Over 45 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCEP,LFS: Usual weekly hrs of work: Employees: Over 45 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCEQ,LFS: Usual weekly hrs of work: Self-employed: Less than 6 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCER,LFS: Usual weekly hrs of work: Self-employed: Less than 6 hrs: UK: Male: 000s:SA,,,2024-09-10,2024-10-15,
YCES,LFS: Usual weekly hrs of work: Self-employed: Less than 6 hrs: UK:Female:000s:SA,,,2024-09-10,2024-10-15,
YCET,LFS: Usual weekly hrs of work: Self-employed: 6 up to 15 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCEU,LFS: Usual weekly hrs of work: Self-employed: 6 up to 15 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCEV,LFS: Usual weekly hrs of work: Self-employed: 6 to 15 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCEW,LFS: Usual weekly hrs of work: Self-employed: 16 to 30 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCEX,LFS: Usual weekly hrs of work: Self-employed: 16 to 30 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCEY,LFS: Usual weekly hrs of work: Self-employed: 16 to 30 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCEZ,LFS: Usual weekly hrs of work: Self-employed: 31 to 45 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCFA,LFS: Usual weekly hrs of work: Self-employed: 31 to 45 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCFB,LFS: Usual weekly hrs of work: Self-employed: 31 to 45 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCFC,LFS: Usual weekly hrs of work: Self-employed: Over 45 hrs: UK: All: 000s: SA,,,2024-09-10,2024-10-15,
YCFD,LFS: Usual weekly hrs of work: Self-employed: Over 45 hrs: UK: Male: 000s: SA,,,2024-09-10,2024-10-15,
YCFE,LFS: Usual weekly hrs of work: Self-employed: Over 45 hrs: UK: Female: 000s: SA,,,2024-09-10,2024-10-15,
YCFP,"LFS: Econ inact: Wants job, not seeking: Discouraged workers: UK: Male: 000s: SA",,000's,2024-09-10,2024-10-15,
YCFS,"LFS: Econ inactive: Wants job, not seeking: Long-term sick: UK: Male: 000s: SA",,,2024-09-10,2024-10-15,
YCFV,"LFS:Econ inact: Wants job,not seeking: Looking after family/home:UK:Male:000s:SA",,,2024-09-10,2024-10-15,
YCGM,LFS: ILO unemployed: Aged 25-34: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCGN,LFS: ILO unemployed: Aged 25-34: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCGO,LFS: ILO unemployed: Aged 25-34: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCGP,LFS: ILO unemployment rate: Aged 25-34: UK: All: %: SA,,%,2024-09-10,2024-10-15,
YCGQ,LFS: ILO unemployment rate: Aged 25-34: UK: Male: %: SA,,%,2024-09-10,2024-10-15,
YCGR,LFS: ILO unemployment rate: Aged 25-34: UK: Female: %: SA,,%,2024-09-10,2024-10-15,
YCGS,LFS: ILO unemployed: Aged 35-49: UK: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCGT,LFS: ILO unemployed: Aged 35-49: UK: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCGU,LFS: ILO unemployed: Aged 35-49: UK: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCGV,LFS: ILO unemployment rate: Aged 35-49: UK: All: %: SA,,%,2024-09-10,2024-10-15,
YCGW,LFS: ILO unemployment rate: Aged 35-49: UK: Male: %: SA,,%,2024-09-10,2024-10-15,
YCGX,LFS: ILO unemployment rate: Aged 35-49: UK: Female: %: SA,,%,2024-09-10,2024-10-15,
YCHC,LFS: Population aged 16 and over: North East: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHD,LFS: Population aged 16 and over: North West (GOR): All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHE,LFS: Population aged 16 and over: Yorks & the Humber: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHF,LFS: Population aged 16 and over: East Midlands: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHG,LFS: Population aged 16 and over: West Midlands: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHH,LFS: Population aged 16 and over: East: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHI,LFS: Population aged 16 and over: London: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHJ,LFS: Population aged 16 and over: South East (GOR): All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHK,LFS: Population aged 16 and over: South West: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHL,LFS: Population aged 16 and over: England: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHM,LFS: Population aged 16 and over: Wales: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHN,LFS: Population aged 16 and over: Scotland: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHO,LFS: Population aged 16 and over: Great Britain: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCHP,LFS: Economically active: North East: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHQ,LFS: Economically active: North West (GOR): All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHR,LFS: Economically active: Yorks & the Humber: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHS,LFS: Economically active: East Midlands: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHT,LFS: Economically active: West Midlands: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHU,LFS: Economically active: East: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHV,LFS: Economically active: London: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHW,LFS: Economically active: South East (GOR): All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHX,LFS: Economically active: South West: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHY,LFS: Economically active: England: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCHZ,LFS: Economically active: Wales: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCIA,LFS: Economically active: Scotland: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCIB,LFS: Economically active: Great Britain: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCIP,LFS: Economically active: North East: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIQ,LFS: Economically active: North West (GOR): Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIR,LFS: Economically active: Yorks & the Humber: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIS,LFS: Economically active: East Midlands: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIT,LFS: Economically active: West Midlands: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIU,LFS: Economically active: East: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIV,LFS: Economically active: London: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIW,LFS: Economically active: South East (GOR): Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIX,LFS: Economically active: South West: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIY,LFS: Economically active: England: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCIZ,LFS: Economically active: Wales: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCJA,LFS: Economically active: Scotland: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCJB,LFS: Economically active: Great Britain: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCJC,LFS: Economically active: North East: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJD,LFS: Economically active: North West (GOR): Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJE,LFS: Economically active: Yorks & the Humber: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJF,LFS: Economically active: East Midlands: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJG,LFS: Economically active: West Midlands: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJH,LFS: Economically active: East: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJI,LFS: Economically active: London: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJJ,LFS: Economically active: South East (GOR): Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJK,LFS: Economically active: South West: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJL,LFS: Economically active: England: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJM,LFS: Economically active: Wales: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJN,LFS: Economically active: Scotland: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJO,LFS: Economically active: Great Britain: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCJP,LFS: In employment: North East: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJQ,LFS: In employment: North West (GOR): All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJR,LFS: In employment: Yorks & the Humber: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJS,LFS: In employment: East Midlands: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJT,LFS: In employment: West Midlands: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJU,LFS: In employment: East: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJV,LFS: In employment: London: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJW,LFS: In employment: South East (GOR): All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJX,LFS: In employment: South West: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJY,LFS: In employment: England: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCJZ,LFS: In employment: Wales: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCKA,LFS: In employment: Scotland: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCKB,LFS: In employment: Great Britain: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCKP,LFS: In employment: North East: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKQ,LFS: In employment: North West (GOR): Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKR,LFS: In employment: Yorks & the Humber: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKS,LFS: In employment: East Midlands: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKT,LFS: In employment: West Midlands: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKU,LFS: In employment: East: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKV,LFS: In employment: London: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKW,LFS: In employment: South East (GOR): Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKX,LFS: In employment: South West: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKY,LFS: In employment: England: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCKZ,LFS: In employment: Wales: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCLA,LFS: In employment: Scotland: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCLB,LFS: In employment: Great Britain: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCLC,LFS: Employment rate: North East: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLD,LFS: Employment rate: North West (GOR): Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLE,LFS: Employment rate: Yorks & the Humber: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLF,LFS: Employment rate: East Midlands: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLG,LFS: Employment rate: West Midlands: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLH,LFS: Employment rate: East: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLI,LFS: Employment rate: London: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLJ,LFS: Employment rate: South East (GOR): Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLK,LFS: Employment rate: South West: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLL,LFS: Employment rate: England: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLM,LFS: Employment rate: Wales: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLN,LFS: Employment rate: Scotland: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLO,LFS: Employment rate: Great Britain: Aged 16-64: Male: %: SA,,%,2024-09-10,2024-10-15,
YCLP,LFS: In employment: North East: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLQ,LFS: In employment: North West (GOR): Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLR,LFS: In employment: Yorks & the Humber: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLS,LFS: In employment: East Midlands: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLT,LFS: In employment: West Midlands: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLU,LFS: In employment: East: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLV,LFS: In employment: London: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLW,LFS: In employment: South East (GOR): Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLX,LFS: In employment: South West: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLY,LFS: In employment: England: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCLZ,LFS: In employment: Wales: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCMA,LFS: In employment: Scotland: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCMB,LFS: In employment: Great Britain: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCMP,LFS: ILO unemployed: North East: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMQ,LFS: ILO unemployed: North West (GOR): All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMR,LFS: ILO unemployed: Yorks & the Humber: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMS,LFS: ILO unemployed: East Midlands: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMT,LFS: ILO unemployed: West Midlands: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMU,LFS: ILO unemployed: East: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMV,LFS: ILO unemployed: London: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMW,LFS: ILO unemployed: South East (GOR): All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMX,LFS: ILO unemployed: South West: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMY,LFS: ILO unemployed: England: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCMZ,LFS: ILO unemployed: Wales: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCNA,LFS: ILO unemployed: Scotland: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCNB,LFS: ILO unemployed: Great Britain: All: Thousands: SA,,,2024-09-10,2024-10-15,
YCNC,LFS: ILO unemployment rate: North East: All: %: SA,,%,2024-09-10,2024-10-15,
YCND,LFS: ILO unemployment rate: North West (GOR): All: %: SA,,%,2024-09-10,2024-10-15,
YCNE,LFS: ILO unemployment rate: Yorks & the Humber: All: %: SA,,%,2024-09-10,2024-10-15,
YCNF,LFS: ILO unemployment rate: East Midlands: All: %: SA,,%,2024-09-10,2024-10-15,
YCNG,LFS: ILO unemployment rate: West Midlands: All: %: SA,,%,2024-09-10,2024-10-15,
YCNH,LFS: ILO unemployment rate: East: All: %: SA,,%,2024-09-10,2024-10-15,
YCNI,LFS: ILO unemployment rate: London: All: %: SA,,%,2024-09-10,2024-10-15,
YCNJ,LFS: ILO unemployment rate: South East (GOR): All: %: SA,,%,2024-09-10,2024-10-15,
YCNK,LFS: ILO unemployment rate: South West: All: %: SA,,%,2024-09-10,2024-10-15,
YCNL,LFS: ILO unemployment rate: England: All: %: SA,,%,2024-09-10,2024-10-15,
YCNM,LFS: ILO unemployment rate: Wales: All: %: SA,,%,2024-09-10,2024-10-15,
YCNN,LFS: ILO unemployment rate: Scotland: All: %: SA,,%,2024-09-10,2024-10-15,
YCNO,LFS: ILO unemployment rate: Great Britain: All: %: SA,,%,2024-09-10,2024-10-15,
YCNP,LFS: ILO unemployed: North East: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNQ,LFS: ILO unemployed: North West (GOR): Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNR,LFS: ILO unemployed: Yorks & the Humber: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNS,LFS: ILO unemployed: East Midlands: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNT,LFS: ILO unemployed: West Midlands: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNU,LFS: ILO unemployed: East: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNV,LFS: ILO unemployed: London: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNW,LFS: ILO unemployed: South East (GOR): Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNX,LFS: ILO unemployed: South West: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNY,LFS: ILO unemployed: England: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCNZ,LFS: ILO unemployed: Wales: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCOA,LFS: ILO unemployed: Scotland: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCOB,LFS: ILO unemployed: Great Britain: Male: Thousands: SA,,,2024-09-10,2024-10-15,
YCOC,LFS: ILO unemployment rate: North East: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOD,LFS: ILO unemployment rate: North West (GOR): Male: %: SA,,%,2024-09-10,2024-10-15,
YCOE,LFS: ILO unemployment rate: Yorks & the Humber: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOF,LFS: ILO unemployment rate: East Midlands: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOG,LFS: ILO unemployment rate: West Midlands: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOH,LFS: ILO unemployment rate: East: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOI,LFS: ILO unemployment rate: London: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOJ,LFS: ILO unemployment rate: South East (GOR): Male: %: SA,,%,2024-09-10,2024-10-15,
YCOK,LFS: ILO unemployment rate: South West: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOL,LFS: ILO unemployment rate: England: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOM,LFS: ILO unemployment rate: Wales: Male: %: SA,,%,2024-09-10,2024-10-15,
YCON,LFS: ILO unemployment rate: Scotland: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOO,LFS: ILO unemployment rate: Great Britain: Male: %: SA,,%,2024-09-10,2024-10-15,
YCOP,LFS: ILO unemployed: North East: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOQ,LFS: ILO unemployed: North West (GOR): Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOR,LFS: ILO unemployed: Yorks & the Humber: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOS,LFS: ILO unemployed: East Midlands: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOT,LFS: ILO unemployed: West Midlands: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOU,LFS: ILO unemployed: East: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOV,LFS: ILO unemployed: London: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOW,LFS: ILO unemployed: South East (GOR): Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOX,LFS: ILO unemployed: South West: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOY,LFS: ILO unemployed: England: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCOZ,LFS: ILO unemployed: Wales: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCPA,LFS: ILO unemployed: Scotland: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCPB,LFS: ILO unemployed: Great Britain: Female: Thousands: SA,,,2024-09-10,2024-10-15,
YCPC,LFS: ILO unemployment rate: North East: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPD,LFS: ILO unemployment rate: North West (GOR): Female: %: SA,,%,2024-09-10,2024-10-15,
YCPE,LFS: ILO unemployment rate: Yorks & the Humber: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPF,LFS: ILO unemployment rate: East Midlands: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPG,LFS: ILO unemployment rate: West Midlands: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPH,LFS: ILO unemployment rate: East: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPI,LFS: ILO unemployment rate: London: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPJ,LFS: ILO unemployment rate: South East (GOR): Female: %: SA,,%,2024-09-10,2024-10-15,
YCPK,LFS: ILO unemployment rate: South West: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPL,LFS: ILO unemployment rate: England: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPM,LFS: ILO unemployment rate: Wales: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPN,LFS: ILO unemployment rate: Scotland: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPO,LFS: ILO unemployment rate: Great Britain: Female: %: SA,,%,2024-09-10,2024-10-15,
YCPX,LFS: Economically active: Aged 16-24: UK: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCQA,LFS: Economically active: Aged 16-24: UK: Male: Thousands: NSA,,,2024-09-10,2024-10-15,
YCQD,LFS: Economically active: Aged 16-24: UK: Female: Thousands: NSA,,,2024-09-10,2024-10-15,
YCQY,LFS: In employment: Aged 16-24: UK: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCRB,LFS: In employment: UK: Male: Aged 16-24: Thousands: NSA,,,2024-09-10,2024-10-15,
YCRE,LFS: In employment: Aged 16-24: UK: Female: Thousands: NSA,,,2024-09-10,2024-10-15,
YCRZ,LFS: ILO unemployed: Aged 16-24: UK: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCSC,LFS: ILO unemployed: Aged 16-24: UK: Male: Thousands: NSA,,,2024-09-10,2024-10-15,
YCSF,LFS: ILO unemployed: UK: Female: Aged 16-24: Thousands: NSA,,,2024-09-10,2024-10-15,
YCTA,LFS: Economically inactive: Aged 16-24: UK: All: Thousands: NSA,,,2024-09-10,2024-10-15,
YCTD,LFS: Economically inactive: Aged 16-24: UK: Male: Thousands: NSA,,,2024-09-10,2024-10-15,
YCTG,LFS: Economically inactive: Aged 16-24: UK: Female: Thousands: NSA,,,2024-09-10,2024-10-15,
YCVC,LFS: Employment rate: Aged 16-24: UK: All: %: NSA,,,2024-09-10,2024-10-15,
