new_la_code,time_period,time_identifier,geographic_level,version,education_investment_area_flag,priority_area_flag,establishment_type,gender,variable,value
E10000027,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_att8,44.9
E06000025,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_att8,44.8
E06000025,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Boys,avg_att8,42.6
E06000025,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Girls,avg_att8,47.2
E06000030,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Total,avg_att8,45.3
E06000030,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Boys,avg_att8,42.7
E06000030,201819,Academic year,Local authority,Final,1,0,State-funded schools (LA),Girls,avg_att8,48.3
E06000027,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_att8,44.4
E06000027,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_att8,51.0
E06000027,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_att8,47.5
E06000054,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Total,avg_att8,48.7
E06000054,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Boys,avg_att8,46.3
E06000054,201819,Academic year,Local authority,Final,0,0,State-funded schools (LA),Girls,avg_att8,51.3
E06000001,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Boys,avg_p8score,-0.64
E06000001,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_p8score,-0.27
E06000001,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_p8score,-0.46
E06000002,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Boys,avg_p8score,-0.64
E06000002,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_p8score,-0.29
E06000002,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_p8score,-0.46
E06000003,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.45
E06000003,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.19
E06000003,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.33
E06000004,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.3
E06000004,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.06
E06000004,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.18
E06000005,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_p8score,-0.35
E06000005,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_p8score,-0.06
E06000005,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_p8score,-0.2
E06000006,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Boys,avg_p8score,-0.5
E06000006,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_p8score,-0.1
E06000006,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_p8score,-0.3
E06000007,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.25
E06000007,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.11
E06000007,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.08
E06000008,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.22
E06000008,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.08
E06000008,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.07
E06000009,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Boys,avg_p8score,-0.98
E06000009,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_p8score,-0.71
E06000009,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_p8score,-0.86
E06000010,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.46
E06000010,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.35
E06000010,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.41
E06000011,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.16
E06000011,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.01
E06000011,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.08
E06000012,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.6
E06000012,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.34
E06000012,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.48
E06000013,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.32
E06000013,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.03
E06000013,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.18
E06000014,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.07
E06000014,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.29
E06000014,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.12
E06000015,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Boys,avg_p8score,-0.29
E06000015,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_p8score,-0.03
E06000015,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_p8score,-0.17
E06000016,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.04
E06000016,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.34
E06000016,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.14
E06000017,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,0.21
E06000017,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.29
E06000017,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.25
E06000018,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Boys,avg_p8score,-0.35
E06000018,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_p8score,-0.11
E06000018,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_p8score,-0.23
E06000019,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.42
E06000019,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.07
E06000019,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.26
E06000020,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.48
E06000020,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.12
E06000020,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.3
E06000021,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Boys,avg_p8score,-0.49
E06000021,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_p8score,-0.21
E06000021,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_p8score,-0.35
E06000022,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,0.06
E06000022,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.47
E06000022,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.26
E06000023,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.21
E06000023,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.15
E06000023,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.03
E06000024,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_p8score,-0.16
E06000024,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_p8score,0.14
E06000024,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_p8score,-0.02
E06000025,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_p8score,-0.14
E06000025,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_p8score,0.19
E06000025,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_p8score,0.02
E06000026,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_p8score,-0.31
E06000026,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_p8score,-0.01
E06000026,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_p8score,-0.16
E06000027,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.29
E06000027,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.03
E06000027,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.14
E06000030,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_p8score,-0.24
E06000030,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_p8score,0.12
E06000030,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_p8score,-0.07
E06000031,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_p8score,-0.12
E06000031,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_p8score,0.23
E06000031,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_p8score,0.04
E06000032,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Boys,avg_p8score,-0.07
E06000032,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Girls,avg_p8score,0.29
E06000032,202223,Academic year,Local authority,Provisional,1,0,State-funded schools (LA),Total,avg_p8score,0.11
E06000033,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.04
E06000033,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.18
E06000033,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.06
E06000034,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.28
E06000034,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.01
E06000034,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.14
E06000035,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.22
E06000035,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.01
E06000035,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.1
E06000036,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.12
E06000036,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.12
E06000036,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.01
E06000037,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,0.1
E06000037,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.34
E06000037,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.22
E06000038,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.18
E06000038,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.25
E06000038,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.03
E06000039,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.07
E06000039,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.4
E06000039,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.17
E06000040,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.04
E06000040,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.27
E06000040,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.11
E06000041,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,0.18
E06000041,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.6
E06000041,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.38
E06000042,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.23
E06000042,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.04
E06000042,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,-0.14
E06000043,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.12
E06000043,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,0.14
E06000043,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Total,avg_p8score,0.0
E06000044,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Boys,avg_p8score,-0.57
E06000044,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Girls,avg_p8score,-0.34
E06000044,202223,Academic year,Local authority,Provisional,1,1,State-funded schools (LA),Total,avg_p8score,-0.46
E06000045,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Boys,avg_p8score,-0.43
E06000045,202223,Academic year,Local authority,Provisional,0,0,State-funded schools (LA),Girls,avg_p8score,-0.14
