date,sheet,age,measure,value
Jul-Sep 2018,Men - SA,Aged 18-24,Young people who were NEET_Total,326.0
Oct-Dec 2018,Men - SA,Aged 18-24,Young people who were NEET_Total,341.0
Jan-Mar 2019,Men - SA,Aged 18-24,Young people who were NEET_Total,349.0
Apr-Jun 2019,Men - SA,Aged 18-24,Young people who were NEET_Total,381.0
Jul-Sep 2019,Men - SA,Aged 18-24,Young people who were NEET_Total,379.0
Oct-Dec 2019,Men - SA,Aged 18-24,Young people who were NEET_Total,350.0
Jan-Mar 2020,Men - SA,Aged 18-24,Young people who were NEET_Total,367.0
Apr-Jun 2020,Men - SA,Aged 18-24,Young people who were NEET_Total,381.0
Jul-Sep 2020,Men - SA,Aged 18-24,Young people who were NEET_Total,403.0
Oct-Dec 2020,Men - SA,Aged 18-24,Young people who were NEET_Total,429.0
Jan-Mar 2021,Men - SA,Aged 18-24,Young people who were NEET_Total,389.0
Apr-Jun 2021,Men - SA,Aged 18-24,Young people who were NEET_Total,321.0
Jul-Sep 2021,Men - SA,Aged 18-24,Young people who were NEET_Total,354.0
Oct-Dec 2021,Men - SA,Aged 18-24,Young people who were NEET_Total,365.0
Jan-Mar 2022,Men - SA,Aged 18-24,Young people who were NEET_Total,348.0
Apr-Jun 2022,Men - SA,Aged 18-24,Young people who were NEET_Total,353.0
Jul-Sep 2022,Men - SA,Aged 18-24,Young people who were NEET_Total,372.0
Oct-Dec 2022,Men - SA,Aged 18-24,Young people who were NEET_Total,396.0
Jan-Mar 2023,Men - SA,Aged 18-24,Young people who were NEET_Total,378.0
Apr-Jun 2023,Men - SA,Aged 18-24,Young people who were NEET_Total,397.0
Jul-Sep 2023,Men - SA,Aged 18-24,Young people who were NEET_Total,419.0
Oct-Dec 2023,Men - SA,Aged 18-24,Young people who were NEET_Total,430.0
Jan-Mar 2024,Men - SA,Aged 18-24,Young people who were NEET_Total,466.0
Apr-Jun 2024,Men - SA,Aged 18-24,Young people who were NEET_Total,448.0
Oct-Dec 2001,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,186.0
Jan-Mar 2002,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,188.0
Apr-Jun 2002,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,187.0
Jul-Sep 2002,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,181.0
Oct-Dec 2002,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,174.0
Jan-Mar 2003,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,181.0
Apr-Jun 2003,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,172.0
Jul-Sep 2003,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,171.0
Oct-Dec 2003,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,163.0
Jan-Mar 2004,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,167.0
Apr-Jun 2004,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,173.0
Jul-Sep 2004,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,176.0
Oct-Dec 2004,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,197.0
Jan-Mar 2005,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,190.0
Apr-Jun 2005,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,191.0
Jul-Sep 2005,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,206.0
Oct-Dec 2005,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,221.0
Jan-Mar 2006,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,202.0
Apr-Jun 2006,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,235.0
Jul-Sep 2006,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,225.0
Oct-Dec 2006,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,209.0
Jan-Mar 2007,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,230.0
Apr-Jun 2007,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,223.0
Jul-Sep 2007,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,210.0
Oct-Dec 2007,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,208.0
Jan-Mar 2008,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,221.0
Apr-Jun 2008,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,227.0
Jul-Sep 2008,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,254.0
Oct-Dec 2008,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,280.0
Jan-Mar 2009,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,308.0
Apr-Jun 2009,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,326.0
Jul-Sep 2009,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,325.0
Oct-Dec 2009,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,305.0
Jan-Mar 2010,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,325.0
Apr-Jun 2010,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,304.0
Jul-Sep 2010,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,305.0
Oct-Dec 2010,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,330.0
Jan-Mar 2011,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,323.0
Apr-Jun 2011,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,335.0
Jul-Sep 2011,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,384.0
Oct-Dec 2011,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,389.0
Jan-Mar 2012,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,381.0
Apr-Jun 2012,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,377.0
Jul-Sep 2012,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,329.0
Oct-Dec 2012,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,327.0
Jan-Mar 2013,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,323.0
Apr-Jun 2013,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,335.0
Jul-Sep 2013,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,342.0
Oct-Dec 2013,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,331.0
Jan-Mar 2014,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,301.0
Apr-Jun 2014,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,275.0
Jul-Sep 2014,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,272.0
Oct-Dec 2014,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,257.0
Jan-Mar 2015,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,240.0
Apr-Jun 2015,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,241.0
Jul-Sep 2015,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,213.0
Oct-Dec 2015,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,202.0
Jan-Mar 2016,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,204.0
Apr-Jun 2016,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,208.0
Jul-Sep 2016,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,210.0
Oct-Dec 2016,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,204.0
Jan-Mar 2017,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,193.0
Apr-Jun 2017,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,181.0
Jul-Sep 2017,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,176.0
Oct-Dec 2017,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,179.0
Jan-Mar 2018,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,171.0
Apr-Jun 2018,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,170.0
Jul-Sep 2018,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,158.0
Oct-Dec 2018,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,178.0
Jan-Mar 2019,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,176.0
Apr-Jun 2019,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,196.0
Jul-Sep 2019,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,192.0
Oct-Dec 2019,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,178.0
Jan-Mar 2020,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,180.0
Apr-Jun 2020,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,174.0
Jul-Sep 2020,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,231.0
Oct-Dec 2020,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,224.0
Jan-Mar 2021,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,193.0
Apr-Jun 2021,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,162.0
Jul-Sep 2021,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,153.0
Oct-Dec 2021,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,150.0
Jan-Mar 2022,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,154.0
Apr-Jun 2022,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,155.0
Jul-Sep 2022,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,148.0
Oct-Dec 2022,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,176.0
Jan-Mar 2023,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,179.0
Apr-Jun 2023,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,227.0
Jul-Sep 2023,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,200.0
Oct-Dec 2023,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,187.0
Jan-Mar 2024,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,196.0
Apr-Jun 2024,Men - SA,Aged 18-24,Young people who were NEET_Unemployed,195.0
Oct-Dec 2001,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,90.0
Jan-Mar 2002,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,107.0
Apr-Jun 2002,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,116.0
Jul-Sep 2002,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,117.0
Oct-Dec 2002,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,95.0
Jan-Mar 2003,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,109.0
Apr-Jun 2003,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,110.0
Jul-Sep 2003,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,109.0
Oct-Dec 2003,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,110.0
Jan-Mar 2004,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,112.0
Apr-Jun 2004,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,113.0
Jul-Sep 2004,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,125.0
Oct-Dec 2004,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,124.0
Jan-Mar 2005,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,123.0
Apr-Jun 2005,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,131.0
Jul-Sep 2005,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,116.0
Oct-Dec 2005,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,133.0
Jan-Mar 2006,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,140.0
Apr-Jun 2006,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,144.0
Jul-Sep 2006,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,122.0
Oct-Dec 2006,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,140.0
Jan-Mar 2007,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,131.0
Apr-Jun 2007,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,142.0
Jul-Sep 2007,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,141.0
Oct-Dec 2007,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,123.0
Jan-Mar 2008,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,121.0
Apr-Jun 2008,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,126.0
Jul-Sep 2008,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,135.0
Oct-Dec 2008,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,101.0
Jan-Mar 2009,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,128.0
Apr-Jun 2009,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,130.0
Jul-Sep 2009,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,133.0
Oct-Dec 2009,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,122.0
Jan-Mar 2010,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,129.0
Apr-Jun 2010,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,125.0
Jul-Sep 2010,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,139.0
Oct-Dec 2010,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,158.0
Jan-Mar 2011,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,150.0
Apr-Jun 2011,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,143.0
Jul-Sep 2011,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,141.0
Oct-Dec 2011,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,135.0
Jan-Mar 2012,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,135.0
Apr-Jun 2012,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,136.0
Jul-Sep 2012,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,141.0
Oct-Dec 2012,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,136.0
Jan-Mar 2013,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,136.0
Apr-Jun 2013,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,130.0
Jul-Sep 2013,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,140.0
Oct-Dec 2013,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,132.0
Jan-Mar 2014,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,128.0
Apr-Jun 2014,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,150.0
Jul-Sep 2014,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,147.0
Oct-Dec 2014,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,134.0
Jan-Mar 2015,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,148.0
Apr-Jun 2015,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,153.0
Jul-Sep 2015,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,152.0
Oct-Dec 2015,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,162.0
Jan-Mar 2016,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,167.0
Apr-Jun 2016,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,169.0
Jul-Sep 2016,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,188.0
Oct-Dec 2016,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,178.0
Jan-Mar 2017,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,169.0
Apr-Jun 2017,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,169.0
Jul-Sep 2017,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,206.0
Oct-Dec 2017,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,197.0
Jan-Mar 2018,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,192.0
Apr-Jun 2018,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,185.0
Jul-Sep 2018,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,167.0
Oct-Dec 2018,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,162.0
Jan-Mar 2019,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,173.0
Apr-Jun 2019,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,185.0
Jul-Sep 2019,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,187.0
Oct-Dec 2019,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,173.0
Jan-Mar 2020,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,187.0
Apr-Jun 2020,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,208.0
Jul-Sep 2020,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,173.0
Oct-Dec 2020,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,205.0
Jan-Mar 2021,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,196.0
Apr-Jun 2021,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,159.0
Jul-Sep 2021,Men - SA,Aged 18-24,Young people who were NEET_Economically inactive,201.0
